"id","ak1","ak2","exp","cou","di1","di2","emo","wo1","poi","rbe","rhy","sso","tel","wo3","wo2","un1","un2","tur","st","age","gr1","gr2","mh1","mh2","bor","sex","rtc","ssc","owp","onp","nch","em1","em2","pan"
22881,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,8,8,1,1,1,1,4,4,NA,NA,1,1,1,3
22884,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,1,5,8,8,2,2,2,1,4,4,4,5,3,5,1,3
22889,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,3,NA,NA,NA,1,2,4,4,NA,NA,1,NA,NA,4
22890,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,7,9,2,3,3,1,3,2,4,4,2,1,2,2
22892,0,0,2,2,0,0,4,0,0,2,4,1,1,0,0,0,0,2,1,3,5,NA,NA,NA,3,1,2,2,3,4,2,NA,NA,4
22894,0,0,1,2,0,0,1,0,0,2,4,4,0,0,0,0,0,4,4,4,3,2,2,1,1,2,4,4,4,4,1,5,6,3
22897,0,0,2,3,0,0,4,0,0,1,1,1,0,0,0,0,0,2,1,4,9,8,2,2,3,1,4,2,4,4,2,1,1,3
22899,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,5,7,1,1,3,1,3,4,NA,NA,2,1,1,3
22903,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,8,7,2,2,3,2,3,3,NA,NA,2,1,4,2
22906,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,1,4,9,8,1,1,2,1,4,4,5,5,2,2,4,2
22907,0,1,5,3,0,0,5,0,0,5,4,5,1,0,0,0,0,5,3,3,7,NA,NA,NA,4,2,2,2,1,1,3,NA,NA,4
22911,0,1,2,2,0,0,2,0,0,3,4,4,1,0,0,0,0,2,5,3,7,5,2,3,2,2,4,2,2,3,2,1,5,3
22914,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,7,2,2,1,2,4,2,NA,NA,1,1,1,3
22920,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,5,4,3,3,4,1,3,4,NA,NA,3,1,2,2
22922,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,8,8,1,1,2,1,4,4,NA,NA,2,5,1,3
22929,0,0,2,3,0,0,2,0,0,1,3,2,0,0,0,0,0,2,2,4,8,7,2,2,4,1,4,4,4,4,3,2,1,3
22934,0,0,2,3,0,0,4,0,0,2,2,1,0,0,0,0,0,4,3,3,7,3,4,4,2,1,2,4,NA,NA,2,1,1,3
22938,0,0,2,1,0,0,2,0,0,1,2,1,0,0,0,0,0,1,2,4,7,5,2,3,1,2,4,4,3,4,1,1,1,3
22940,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,3,7,7,2,2,3,2,4,4,3,3,2,1,1,3
22942,1,0,3,4,0,0,2,0,0,1,3,1,0,0,1,0,0,2,3,3,8,9,1,2,2,1,4,4,3,4,2,1,1,3
22943,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,5,1,6,NA,3,NA,5,2,3,4,NA,NA,4,1,NA,3
22946,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,7,5,2,2,1,2,4,4,NA,NA,1,1,1,3
22947,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,7,NA,NA,NA,3,1,4,4,NA,NA,2,NA,NA,4
22948,0,0,1,5,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,4,9,7,1,1,1,1,3,3,3,4,1,4,1,3
22950,0,0,2,3,0,0,2,0,0,4,3,4,1,0,0,0,0,2,2,3,8,8,2,2,1,1,4,4,2,4,1,1,1,3
22956,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,7,1,2,3,2,3,4,NA,NA,2,2,1,3
22961,0,0,1,3,0,0,1,0,0,1,1,2,0,0,0,0,0,3,2,3,9,7,3,2,2,2,4,4,3,4,3,1,2,3
22964,0,0,1,2,0,0,2,0,0,2,3,3,0,0,0,0,0,3,3,3,8,8,3,2,3,1,4,4,3,5,2,1,1,3
22967,0,0,1,1,0,0,1,0,0,2,1,2,0,0,0,0,0,2,3,5,8,7,1,2,1,2,3,3,4,4,1,1,1,3
22968,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,0,0,0,NA,2,1,5,3,4,3,3,2,2,2,NA,NA,2,2,1,3
22971,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,7,8,1,1,1,2,4,4,NA,NA,1,1,1,3
22973,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,3,6,2,1,3,1,4,4,4,5,2,1,2,3
22975,0,0,1,2,0,0,1,0,0,1,2,2,0,0,0,0,0,2,3,3,7,7,2,2,1,1,3,4,5,5,1,1,1,3
22978,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,9,8,3,3,1,2,4,4,NA,NA,1,1,1,3
22979,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,5,2,7,8,2,1,2,1,4,4,NA,NA,2,1,1,2
22982,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,5,9,7,1,2,3,1,2,2,3,4,3,1,1,3
22983,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,8,7,3,1,2,2,4,4,NA,NA,2,1,1,3
22990,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,3,2,3,8,7,3,3,3,2,2,2,3,4,2,1,1,3
22995,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,7,7,1,1,3,2,3,3,NA,NA,2,1,1,3
22996,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,7,7,1,1,2,1,4,4,NA,NA,2,1,1,3
23007,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,4,5,7,7,2,2,3,1,2,3,2,2,2,1,5,2
23020,0,0,1,3,0,0,1,0,0,2,3,3,0,0,0,0,0,1,5,5,3,3,1,3,1,1,4,4,1,1,1,1,3,3
23024,0,0,1,1,0,0,3,0,0,1,2,1,0,0,0,0,0,2,2,5,7,7,1,1,2,1,4,4,3,4,2,1,1,3
23025,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,2,7,7,2,2,2,1,2,4,NA,NA,2,1,1,3
23026,0,0,1,2,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,4,7,8,1,2,1,2,4,3,2,2,1,5,1,3
23029,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,7,3,2,2,1,2,2,2,NA,NA,1,2,2,2
23030,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,4,1,3,7,4,2,1,1,4,3,NA,NA,1,5,1,3
23031,0,0,1,4,0,0,1,0,0,1,1,1,1,0,0,0,0,2,3,3,8,7,2,2,2,1,2,2,4,4,3,2,1,3
23036,0,0,1,3,0,0,1,0,0,1,2,2,0,0,0,0,0,2,3,3,7,7,2,2,2,1,4,2,3,3,2,1,1,3
23037,0,0,2,5,0,0,4,0,0,4,4,5,0,0,0,0,0,2,5,4,7,7,1,1,3,1,2,4,2,2,2,5,1,3
23039,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,8,2,2,1,2,4,4,NA,NA,1,1,2,3
23043,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,2,7,7,2,2,5,2,2,2,NA,NA,4,1,1,3
23047,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,8,4,4,1,1,4,3,NA,NA,1,1,2,3
23048,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,3,1,4,7,7,1,1,2,2,4,4,3,5,2,1,1,3
23049,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,6,3,2,3,1,2,2,3,NA,NA,1,1,4,3
23050,0,0,2,3,0,0,2,0,0,1,2,2,0,0,0,0,0,2,2,3,8,8,2,2,2,1,4,4,5,5,2,1,1,3
23053,0,0,1,3,0,0,1,0,0,3,4,3,0,0,0,0,0,2,4,3,7,7,2,2,4,2,2,2,4,5,3,2,1,3
23054,0,0,1,3,0,0,1,0,0,2,2,1,0,0,0,0,0,5,1,5,4,3,1,1,1,2,2,2,2,2,1,1,1,3
23056,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,1,4,8,7,3,2,1,1,4,4,5,5,1,1,1,3
23061,0,0,4,4,0,0,2,0,0,4,4,4,0,0,0,0,0,2,3,3,7,7,4,3,1,1,3,3,3,3,1,2,6,3
23062,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,7,3,2,1,1,4,3,NA,NA,1,1,1,3
23066,0,0,2,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,1,5,8,7,2,2,1,2,4,4,2,3,1,1,1,3
23067,0,0,2,1,0,0,2,0,0,1,3,1,0,0,0,0,0,3,1,4,8,8,2,2,1,2,4,2,2,3,1,1,1,2
23071,0,0,1,2,0,0,2,0,0,1,1,2,0,0,0,0,0,3,3,4,8,8,4,2,2,1,4,4,3,5,2,5,1,3
23073,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,7,9,2,2,1,1,3,2,NA,NA,1,1,1,3
23074,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,8,1,1,3,2,4,4,NA,NA,2,1,1,3
23075,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,2,1,7,NA,NA,NA,3,2,3,3,NA,NA,3,NA,NA,4
23076,0,0,2,3,0,0,1,0,0,2,1,1,0,0,0,0,0,2,2,5,8,7,1,1,3,1,4,4,5,5,2,2,1,2
23077,0,0,2,1,0,0,1,0,0,2,1,2,1,0,0,0,0,2,2,5,8,8,3,2,1,2,4,4,2,2,1,1,1,3
23079,0,0,1,4,0,0,1,0,0,5,4,5,0,0,0,0,0,1,3,3,8,NA,2,NA,1,1,4,4,2,4,1,1,NA,3
23080,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,7,3,3,1,2,4,3,NA,NA,1,1,1,3
23083,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,NA,2,NA,1,2,4,4,NA,NA,1,1,NA,NA
23084,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,2,8,7,2,2,1,1,4,4,NA,NA,1,1,1,2
23087,0,0,1,3,0,0,2,0,0,2,1,2,0,0,0,0,0,2,2,4,7,7,2,2,2,2,4,4,4,5,2,2,1,3
23093,0,0,1,3,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,5,7,7,1,2,2,1,3,2,5,5,2,1,1,3
23095,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,1,8,7,1,2,1,2,4,4,NA,NA,1,1,1,3
23098,0,0,2,2,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,3,7,7,2,1,2,2,4,4,4,5,2,1,1,3
23102,0,0,1,2,0,0,2,0,1,2,2,2,0,0,0,0,0,3,2,5,7,7,3,2,3,1,2,2,3,4,2,1,1,2
23103,1,1,2,2,0,0,3,0,0,2,4,4,1,0,0,0,0,2,2,3,7,7,2,2,2,2,4,2,4,5,2,1,1,2
23106,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,8,8,2,2,1,1,4,4,NA,NA,1,1,1,3
23110,0,0,3,2,0,0,3,0,0,4,2,4,0,0,0,0,0,2,3,4,7,5,2,2,1,1,4,4,2,3,1,1,2,3
23112,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,5,8,7,3,2,3,2,2,2,2,2,2,2,1,3
23114,1,1,5,4,0,0,4,0,1,1,4,5,1,0,0,0,0,2,4,5,3,NA,2,NA,1,1,2,3,2,2,1,5,NA,3
23115,0,0,2,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,NA,5,8,NA,NA,NA,3,1,NA,NA,NA,NA,2,NA,NA,4
23117,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,7,2,2,2,2,4,4,NA,NA,2,3,1,3
23123,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,2,3,4,5,7,3,3,3,2,4,4,3,3,2,2,1,3
23125,0,0,2,1,0,0,2,0,0,2,2,3,0,0,0,0,0,2,3,4,8,8,2,3,3,2,4,2,3,3,2,1,1,3
23129,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,9,7,2,1,1,1,4,3,NA,NA,1,1,1,3
23132,0,0,1,2,0,0,4,0,0,1,1,1,0,0,0,0,0,2,1,3,7,7,2,2,1,2,4,4,4,4,1,1,1,3
23133,0,0,1,3,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,4,7,5,3,3,3,2,4,1,2,3,3,2,1,3
23137,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,7,5,2,2,1,2,4,4,NA,NA,1,1,1,3
23138,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,9,2,2,3,2,4,4,NA,NA,2,1,1,3
23139,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,1,4,9,7,2,1,4,1,1,4,2,2,3,1,1,3
23141,0,0,1,3,0,0,2,0,0,2,2,1,0,0,0,0,0,2,3,4,8,7,2,1,4,1,3,4,3,5,3,2,1,3
23143,0,0,1,2,0,0,2,0,0,4,1,4,0,0,0,0,0,3,1,5,7,8,3,1,3,1,3,3,3,5,2,1,1,3
23144,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,5,2,2,4,2,3,1,2,2,3,NA,NA,1,1,1,3
23153,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,1,9,3,2,2,1,2,3,3,NA,NA,1,6,1,3
23156,0,0,1,3,0,0,2,0,0,2,2,2,0,0,0,0,0,2,1,5,9,7,1,1,3,2,2,2,3,4,3,1,1,3
23158,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,8,7,2,3,1,2,4,4,NA,NA,1,1,1,3
23168,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,8,7,1,1,1,1,4,4,NA,NA,1,1,1,3
23170,0,0,2,3,0,0,2,0,0,4,3,4,0,0,0,0,0,2,3,4,4,NA,2,NA,1,1,2,4,3,4,1,1,NA,3
23174,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,0,1,NA,1,1,8,9,1,2,3,2,3,4,NA,NA,2,1,2,3
23178,0,0,1,2,0,0,2,0,0,2,1,2,0,0,0,0,0,2,3,4,5,3,2,2,3,1,4,4,4,4,2,4,1,2
23184,0,0,2,1,0,0,2,0,0,1,1,1,0,0,0,0,0,3,3,5,3,3,2,2,4,2,2,2,3,3,4,1,1,3
23190,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,1,NA,2,2,5,5,3,3,3,1,4,2,NA,NA,2,4,1,3
23191,0,0,1,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,5,8,8,2,3,3,1,4,4,5,5,3,1,1,3
23195,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,7,5,2,4,3,2,3,2,NA,NA,2,1,1,3
23208,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,4,5,7,6,1,2,1,2,4,4,4,4,1,1,5,2
23209,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,4,4,3,3,1,2,2,3,NA,NA,1,1,1,3
23210,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,5,8,2,2,1,1,4,4,NA,NA,1,2,1,3
23212,0,0,2,2,0,0,2,0,0,2,3,1,0,0,0,0,0,2,2,4,3,5,2,3,3,2,4,4,3,4,2,5,1,3
23215,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,1,2,9,8,2,2,1,1,4,4,NA,NA,1,1,1,2
23220,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,5,5,7,3,2,2,1,4,4,3,4,2,1,1,3
23223,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,9,8,2,3,3,1,4,3,NA,NA,2,1,1,3
23224,1,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,8,2,2,1,1,4,4,NA,NA,1,1,4,3
23231,0,0,2,3,0,0,2,0,0,2,3,2,0,0,0,0,0,2,4,3,5,7,3,2,1,2,4,4,2,3,1,1,1,3
23236,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,7,1,1,4,1,3,4,NA,NA,3,2,1,3
23237,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,1,7,7,2,2,3,2,3,4,NA,NA,2,1,1,2
23240,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,9,7,1,2,3,2,2,3,NA,NA,2,1,1,3
23242,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,3,1,7,7,3,3,3,1,3,2,NA,NA,2,5,1,3
23243,0,0,2,3,0,0,2,0,0,4,4,5,0,0,0,0,0,3,2,3,5,9,2,2,1,1,2,4,4,4,1,1,2,2
23249,0,1,1,2,0,0,3,0,1,3,3,3,0,0,0,0,0,2,1,4,8,5,3,3,3,1,4,2,2,3,2,1,1,3
23252,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,5,7,7,1,1,3,2,4,3,3,5,2,1,1,3
23253,0,0,2,3,0,0,4,0,0,5,4,5,0,0,0,0,0,2,3,5,6,3,4,3,3,1,3,3,4,5,2,5,1,2
23261,0,0,2,1,0,0,3,0,0,2,2,2,0,0,0,0,0,2,3,4,7,8,3,2,1,1,4,3,3,4,1,1,1,2
23262,0,0,1,2,0,0,2,0,0,2,2,1,0,0,0,0,0,2,3,4,8,7,1,1,1,1,4,4,5,5,1,1,5,3
23265,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,7,5,2,2,4,1,2,4,NA,NA,3,5,1,3
23267,0,0,1,3,0,0,4,0,0,2,2,2,0,0,0,0,0,3,2,4,9,5,3,1,4,1,1,1,3,5,3,1,1,3
23268,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,7,7,2,3,1,1,4,4,NA,NA,1,1,1,3
23272,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,1,NA,2,2,7,8,2,2,1,1,4,4,NA,NA,1,5,1,3
23273,0,0,2,1,0,0,2,0,0,2,4,2,0,0,0,0,0,2,2,4,7,8,2,2,1,2,4,4,3,3,1,1,1,3
23274,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,3,4,7,7,1,1,2,1,4,4,3,4,2,2,1,3
23286,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,5,7,3,3,1,2,4,4,NA,NA,1,2,1,3
23290,0,0,2,1,0,0,2,0,0,1,3,1,0,0,0,0,0,4,3,5,7,7,3,3,3,2,2,2,2,2,2,2,2,2
23291,0,0,2,2,0,0,1,0,0,4,2,4,0,0,0,0,0,2,1,4,8,7,3,2,2,1,4,4,3,4,2,1,1,3
23292,0,0,1,2,0,0,2,0,0,1,4,1,0,0,0,0,0,2,2,4,9,8,2,1,3,2,3,3,3,4,3,1,1,3
23293,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,8,8,2,2,3,1,2,2,3,5,2,1,1,3
23294,0,0,1,2,0,0,1,0,0,3,2,3,0,0,0,0,0,1,3,3,7,7,2,1,3,2,4,4,3,4,2,1,1,3
23299,0,0,1,5,0,0,1,0,0,2,3,4,0,0,0,0,0,3,3,3,7,NA,NA,NA,3,1,2,3,1,2,3,NA,NA,4
23301,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,7,6,3,1,4,2,4,4,4,5,3,1,1,3
23308,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,4,2,4,8,8,1,1,2,1,4,3,3,4,2,1,1,2
23312,0,0,2,1,0,0,2,0,0,1,3,3,0,0,0,0,0,2,1,5,8,NA,2,NA,1,2,4,2,3,3,1,1,NA,3
23315,0,0,2,2,0,0,1,0,0,2,2,2,0,0,0,0,0,2,3,4,8,7,1,3,2,2,3,3,3,4,2,1,1,3
23319,0,0,1,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,4,4,8,8,2,2,2,2,4,4,3,4,2,2,1,3
23326,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,3,1,9,7,2,2,4,2,2,2,NA,NA,3,1,5,3
23327,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,7,7,2,2,1,1,4,4,NA,NA,1,1,1,2
23335,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,5,7,7,1,1,1,2,3,2,4,5,1,1,1,3
23340,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,3,8,8,3,2,3,2,4,4,3,5,2,1,1,3
23343,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,5,1,7,8,3,4,1,1,2,2,NA,NA,1,1,1,3
23348,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,2,9,7,2,2,1,2,4,3,NA,NA,1,1,1,3
23350,0,0,1,1,0,0,1,0,0,4,1,4,0,0,0,0,0,1,2,4,8,7,1,1,2,2,4,4,2,3,2,2,1,3
23360,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,7,8,1,1,2,2,2,4,NA,NA,2,4,1,2
23362,0,0,2,2,0,0,2,0,0,1,2,2,0,0,0,0,0,2,1,3,8,8,4,2,3,1,4,3,3,3,2,1,1,3
23364,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,3,4,7,8,3,2,4,2,3,4,3,4,3,3,1,3
23366,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,9,9,1,3,1,1,4,4,NA,NA,1,1,1,3
23369,0,0,2,1,0,0,2,0,0,3,1,2,0,0,0,0,0,2,2,4,7,7,2,1,3,2,4,4,3,3,2,1,1,3
23372,0,0,2,2,0,0,2,0,0,2,3,2,0,0,0,0,0,1,4,4,8,6,2,2,3,1,1,2,3,3,2,1,3,2
23384,0,0,1,3,0,0,2,0,0,5,4,5,0,0,0,0,0,2,4,3,7,7,2,3,4,2,1,4,2,2,3,1,1,3
23390,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,4,2,7,7,3,3,3,2,2,4,NA,NA,2,1,4,2
23395,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,6,NA,2,NA,1,1,4,3,NA,NA,1,1,NA,3
23396,0,0,2,1,0,0,3,0,0,1,1,1,0,0,0,0,0,2,2,5,7,6,2,2,1,1,1,2,2,2,1,1,1,3
23400,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,5,3,2,2,4,2,2,3,NA,NA,3,1,1,2
23401,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,4,4,7,6,3,3,3,2,3,3,3,4,2,1,1,3
23406,0,0,2,2,0,0,1,0,0,2,1,2,0,0,0,0,0,2,5,5,9,9,2,1,2,2,4,4,3,4,2,1,1,3
23407,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,5,1,5,5,3,3,1,1,2,4,NA,NA,1,5,1,2
23412,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,5,8,7,2,2,3,2,4,4,2,3,3,2,1,3
23414,0,0,1,3,0,0,2,0,0,1,2,1,0,0,0,0,0,2,1,4,8,8,2,2,2,2,3,4,3,5,3,1,1,3
23419,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,4,7,8,2,2,3,2,2,3,3,4,3,2,1,3
23426,0,0,2,5,0,0,2,0,0,5,4,5,0,0,0,0,0,2,2,3,9,8,1,2,3,1,4,3,2,2,2,1,5,3
23431,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,7,2,2,1,2,4,4,NA,NA,1,1,1,3
23435,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,3,6,7,2,1,2,1,4,4,2,3,3,3,1,3
23437,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,9,9,2,2,1,2,4,2,NA,NA,1,1,1,3
23439,0,0,1,2,0,0,2,0,0,1,2,2,0,0,0,0,0,2,3,4,8,7,2,2,1,1,3,2,4,4,1,5,1,2
23440,0,0,1,3,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,4,7,7,2,2,3,1,4,4,5,5,2,1,2,3
23445,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,1,4,7,9,3,2,4,2,4,2,4,4,3,1,1,3
23446,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,8,3,3,1,1,4,4,NA,NA,1,1,1,3
23448,1,0,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,3,2,3,3,5,1,1,1,1,2,2,3,3,1,6,1,4
23449,0,0,1,3,0,0,4,0,0,1,2,1,0,0,0,0,0,3,4,4,7,6,1,1,3,1,3,3,3,3,3,1,2,3
23455,0,0,1,3,0,0,2,0,0,1,2,1,0,0,0,0,0,3,1,3,7,8,2,1,3,2,3,4,3,3,3,2,1,3
23457,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,9,7,1,1,3,2,4,4,NA,NA,2,2,1,3
23460,0,0,2,3,0,0,1,0,0,2,2,3,0,0,0,0,0,2,3,4,8,4,2,4,1,2,4,4,2,3,1,1,2,2
23464,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,4,2,7,8,3,3,1,2,2,4,NA,NA,1,1,1,3
23466,0,0,2,2,0,0,2,0,0,3,2,3,0,0,0,0,0,2,5,3,8,NA,2,NA,4,2,3,3,3,3,3,1,NA,2
23470,0,0,2,2,0,0,3,0,0,2,2,2,0,0,0,0,0,2,3,4,7,7,2,2,3,1,3,2,3,3,2,3,1,3
23475,0,0,2,3,0,0,3,0,0,1,2,1,0,0,0,0,0,2,1,3,9,8,2,2,2,1,4,4,4,4,2,1,1,3
